1,0.99832,-0.27366,-0.27366,0.99832
0.5,1.0193,-0.22456,-0.22456,0.90088
0.25,1.0073,-0.11808,-0.11808,0.68702
0.2,1.0015,-0.084387,-0.084387,0.59303
0.125,0.99072,-0.02682,-0.02682,0.36363
0.1,0.98694,-0.0072179,-0.0072179,0.24383
0.01,0.98873,0.021832,0.021832,-1.0777
2,0.90088,-0.22456,-0.22456,1.0193
3,0.79086,-0.16419,-0.16419,1.0141
4,0.68702,-0.11808,-0.11808,1.0073
5,0.59303,-0.084387,-0.084387,1.0015
10,0.24383,-0.0072179,-0.0072179,0.98694
100,-1.0777,0.021832,0.021832,0.98873
